video_id,frame_index,physical_time_s,physical_time_ms,pixel_min,pixel_max,mean_intensity,std_intensity,total_intensity,effective_area,p95,p99,p999,entropy,otsu_threshold,segmentation_threshold,threshold_area,threshold_area_fraction,bbox_width,bbox_height,bbox_fill,threshold_centroid_x,threshold_centroid_y,nonzero_fraction,saturation_fraction,bright_fraction_64,bright_fraction_128,bright_fraction_200,active_candidate,centroid_x,centroid_y,major_sigma,minor_sigma,eccentricity,orientation_deg,tail_skewness,abs_tail_skewness,outer_intensity_fraction,delta_area,delta_mean_intensity,delta_total_intensity,centroid_motion,rolling_area_mean,rolling_area_std,rolling_intensity_mean,rolling_intensity_std
RHF_MPM_P23,0,0.0,0.0,0,12,0.022430555555555554,0.37432855912616286,323,26.916666666666668,0,0,7,0.06489510617190243,3,8,10,0.0006944444444444445,93,107,0.0010049241282283187,83.2,67.0,0.005347222222222222,0.0,0.0,0.0,0.0,0,79.14551083591331,64.0,36.021762563301245,26.993055972245948,0.6621694735881573,126.1218203726773,-0.1412907391539272,0.1412907391539272,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.022430555555555554,0.0
RHF_MPM_P23,1,5e-05,0.05,0,255,2.9569444444444444,21.601050169872718,42580,166.98039215686273,1,88,255,0.626347288434213,105,105,131,0.009097222222222222,12,14,0.7797619047619048,65.73282442748092,57.69465648854962,0.0525,0.003125,0.012430555555555556,0.008263888888888888,0.005833333333333334,1,66.69565523720057,59.40054015969939,7.567253664260625,4.997548193450816,0.7508984439918099,73.6538617623988,0.0009062793061603407,0.0009062793061603407,0.012306247064349459,121,2.9345138888888886,42257,13.272299546474123,70.5,60.5,1.4896875,1.4672569444444443
RHF_MPM_P23,2,0.0001,0.1,0,255,5.017569444444445,25.82647833099373,72253,283.3450980392157,26,151,255,1.0953107996593296,99,99,209,0.014513888888888889,17,26,0.47285067873303166,67.53588516746412,61.81818181818182,0.09791666666666667,0.0044444444444444444,0.01923611111111111,0.011527777777777777,0.007569444444444445,1,70.34145295005052,69.10396800132867,16.027958735224885,4.516082851506938,0.9594840870414771,69.73591353166374,0.9853275782726667,0.9853275782726667,0.013286645537209528,78,2.0606250000000004,29673,10.365729730256726,116.66666666666667,81.87117251443811,2.6656481481481484,2.0496330206485722
RHF_MPM_P23,3,0.00015,0.15,0,255,5.604236111111111,27.613703750731094,80701,316.4745098039216,26,164,255,1.1331494814771417,89,89,283,0.01965277777777778,25,41,0.2760975609756098,68.35335689045937,66.30742049469964,0.10069444444444445,0.005138888888888889,0.028125,0.012083333333333333,0.008472222222222223,1,71.05329549819704,70.55832021908031,16.776713774575516,5.241937117051276,0.949933169825864,63.681864442367775,0.8931938239944344,0.8931938239944344,0.03738491468507205,74,0.586666666666666,8448,1.6192159172361382,158.25,101.0677371865028,3.4002951388888887,2.184002115958916
RHF_MPM_P23,4,0.0002,0.2,0,255,5.926875,28.44986818873854,85347,334.6941176470588,31,191,255,1.1599615397668013,106,106,221,0.015347222222222222,13,24,0.7083333333333334,66.05429864253394,61.76923076923077,0.10319444444444445,0.005625,0.02701388888888889,0.013333333333333334,0.009583333333333333,1,70.65207915919716,72.82895708109248,19.894080409623047,6.03500478634275,0.952877035801099,64.90314806017359,0.9626722255802495,0.9626722255802495,0.01766904519198097,-62,0.32263888888888914,4646,2.305811421129,170.8,93.81769555899356,3.905611111111111,2.1993792581412546
RHF_MPM_P23,5,0.00025,0.25,0,255,5.972361111111111,29.972970461968618,86002,337.2627450980392,29,219,255,1.0837797297665976,104,104,264,0.018333333333333333,14,28,0.673469387755102,65.98863636363636,63.06060606060606,0.0954861111111111,0.006597222222222222,0.02340277777777778,0.015902777777777776,0.01125,1,67.51289504895234,71.65200809283505,19.585398017061863,5.294497062774917,0.9627680624731426,81.18657799011423,1.19783610007144,1.19783610007144,0.025022673891304855,43,0.045486111111110894,655,3.3525640633660854,186.33333333333334,92.41873306977445,4.250069444444445,2.150422125529203
RHF_MPM_P23,6,0.0003,0.3,0,255,5.350208333333334,30.93801699834575,77043,302.1294117647059,12,239,255,0.7805958890038347,108,108,271,0.018819444444444444,14,25,0.7742857142857142,65.77859778597787,62.68265682656826,0.0661111111111111,0.0077083333333333335,0.024791666666666667,0.017361111111111112,0.012708333333333334,1,66.03770621600924,63.63665745103384,8.789778802784271,4.461440942550053,0.8616096584070884,86.79289248089908,0.9789894846262692,0.9789894846262692,0.009384369767532416,7,-0.6221527777777771,-8959,8.14997104313034,198.42857142857142,90.54731540211787,4.407232142857143,2.0277819228419567
RHF_MPM_P23,7,0.00035,0.35,0,255,6.017569444444445,33.18875369564482,86653,339.8156862745098,15,251,255,0.8239926866677642,108,108,315,0.021875,15,28,0.75,65.79047619047618,63.46984126984127,0.07027777777777777,0.00875,0.02715277777777778,0.019930555555555556,0.01513888888888889,1,65.93936736177628,64.03760977692636,8.450165296066025,4.6343190728885695,0.8361968635177922,88.10509064723152,0.24185615062095905,0.24185615062095905,0.006993410499347974,44,0.6673611111111111,9610,0.4128356790424883,213.0,93.0604642154766,4.608524305555555,1.9701628940586806
RHF_MPM_P23,8,0.0004,0.4,0,255,6.889861111111111,35.2831358439228,99214,389.07450980392156,21,255,255,0.9393165359590931,108,108,359,0.024930555555555556,16,30,0.7479166666666667,65.81058495821728,64.3899721448468,0.08180555555555556,0.010416666666666666,0.03131944444444444,0.022708333333333334,0.016875,1,65.96436994778962,65.36541213941581,9.231164009720125,4.814532449165842,0.8532194713973283,88.24419147533283,0.3677882393602029,0.3677882393602029,0.007761001471566512,44,0.8722916666666665,12561,1.328037741609748,229.22222222222223,99.01153443219272,4.862006172839505,1.9910509435977106
RHF_MPM_P23,9,0.00045,0.45,0,255,7.696736111111111,37.26503858119753,110833,434.6392156862745,27,255,255,1.0254828215558236,108,108,402,0.027916666666666666,16,32,0.78515625,66.04975124378109,65.83830845771145,0.08986111111111111,0.011597222222222222,0.035347222222222224,0.025625,0.018958333333333334,1,66.1579583697996,66.75334061155071,10.031113979775029,4.886016871796581,0.8733539172002102,88.11215929439459,0.2957630483452303,0.2957630483452303,0.007019569983669123,43,0.8068749999999998,11619,1.4013643069876722,246.5,107.283036869768,5.145479166666666,2.0714892995294956
