video_id,frame_index,physical_time_s,physical_time_ms,pixel_min,pixel_max,mean_intensity,std_intensity,total_intensity,effective_area,p95,p99,p999,entropy,otsu_threshold,segmentation_threshold,threshold_area,threshold_area_fraction,bbox_width,bbox_height,bbox_fill,threshold_centroid_x,threshold_centroid_y,nonzero_fraction,saturation_fraction,bright_fraction_64,bright_fraction_128,bright_fraction_200,active_candidate,centroid_x,centroid_y,major_sigma,minor_sigma,eccentricity,orientation_deg,tail_skewness,abs_tail_skewness,outer_intensity_fraction,delta_area,delta_mean_intensity,delta_total_intensity,centroid_motion,rolling_area_mean,rolling_area_std,rolling_intensity_mean,rolling_intensity_std
RHF_MPM_P30,0,0.0,0.0,0,12,0.019444444444444445,0.3613781064238246,280,23.333333333333332,0,0,7,0.05483811237451146,3,8,10,0.0006944444444444445,89,101,0.001112470797641562,84.9,59.5,0.0044444444444444444,0.0,0.0,0.0,0.0,0,78.87857142857143,63.68928571428572,30.758168802602416,24.790526259374523,0.591940227631471,137.9068271941312,0.5043002745949813,0.5043002745949813,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.019444444444444445,0.0
RHF_MPM_P30,1,5e-05,0.05,0,255,3.292847222222222,22.393972501397013,47417,185.94901960784313,7,102,255,0.7289761120829303,107,107,138,0.009583333333333333,13,14,0.7582417582417582,65.90579710144928,57.42028985507246,0.06215277777777778,0.0031944444444444446,0.013055555555555556,0.00875,0.0060416666666666665,1,67.46919881055318,59.93981061644558,8.65851463571231,5.108256916444219,0.8074257538674353,66.05880884976447,0.6049881719101753,0.6049881719101753,0.018896176476791024,128,3.2734027777777777,47137,12.009677224892766,74.0,64.0,1.6561458333333332,1.6367013888888888
RHF_MPM_P30,2,0.0001,0.1,0,255,4.355277777777777,24.217444353893967,62716,245.94509803921568,19,128,255,1.0480455771002932,98,98,185,0.012847222222222222,13,24,0.592948717948718,66.6972972972973,61.086486486486486,0.09638888888888889,0.004097222222222223,0.017152777777777777,0.010208333333333333,0.007013888888888889,1,70.04985968492889,68.97751769883283,17.813498873579487,4.3738997340596,0.9693868405581427,67.48250056028641,1.3251913130514266,1.3251913130514266,0.027696281650615474,47,1.0624305555555553,15299,9.398933974423176,111.0,73.95043385042895,2.5558564814814813,1.845215287812292
RHF_MPM_P30,3,0.00015,0.15,0,255,5.037569444444444,26.36854801933461,72541,284.4745098039216,22,145,255,0.9634351842623581,84,84,289,0.020069444444444445,18,40,0.4013888888888889,67.71626297577855,67.26297577854672,0.08229166666666667,0.004583333333333333,0.025555555555555557,0.01125,0.0075,1,68.88625742683448,69.36802635750817,14.828353262657815,4.234026105282536,0.958368035649313,72.2237968166171,0.7606997837564113,0.7606997837564113,0.012834121393418893,104,0.682291666666667,9825,1.2273822662654192,155.5,100.21102733731453,3.1762847222222224,1.9257227732745181
RHF_MPM_P30,4,0.0002,0.2,0,255,5.654027777777777,28.18390050482536,81418,319.28627450980395,28,192,255,1.0933081348304465,103,103,225,0.015625,13,26,0.665680473372781,66.16888888888889,62.284444444444446,0.09625,0.005486111111111111,0.024444444444444446,0.01361111111111111,0.009444444444444445,1,69.44380849443613,72.51667935837284,19.63342099060031,4.939795119209473,0.9678309580832106,72.87324059793231,0.9448513332942321,0.9448513332942321,0.023631138077574984,-64,0.6164583333333331,8877,3.1976364572661837,169.4,93.84369984181143,3.6718333333333333,1.9872091645076233
RHF_MPM_P30,5,0.00025,0.25,0,255,5.438888888888889,29.537824411890163,78320,307.1372549019608,20,214,255,0.8968238921994716,102,102,267,0.018541666666666668,14,29,0.6576354679802956,66.08239700374531,63.27340823970037,0.07597222222222222,0.006388888888888889,0.025416666666666667,0.015625,0.010833333333333334,1,67.2847037793667,67.93098825331971,16.2921636021416,4.333181060820593,0.9639820802031233,78.50288999651214,1.7894455908089975,1.7894455908089975,0.038534218590398364,42,-0.21513888888888832,-3098,5.068559566740678,185.66666666666666,93.06926930458242,3.966342592592593,1.929899497866774
RHF_MPM_P30,6,0.0003,0.3,0,255,5.448680555555556,31.077848125190382,78461,307.69019607843137,12,238,255,0.7756157238998637,108,108,274,0.01902777777777778,14,27,0.7248677248677249,65.94160583941606,63.01094890510949,0.06479166666666666,0.0075,0.025694444444444443,0.0175,0.0125,1,66.20542689998852,63.83935968188017,8.663665507341248,4.5028156942728055,0.8543271444035299,87.05050783129256,0.17235300087155864,0.17235300087155864,0.0042568919590624645,7,0.009791666666666643,141,4.231579249994105,198.28571428571428,91.54189405592905,4.178105158730159,1.8605104743713896
RHF_MPM_P30,7,0.00035,0.35,0,255,5.927291666666667,32.64294086779352,85353,334.7176470588235,15,247,255,0.8063602830971224,107,107,310,0.021527777777777778,15,30,0.6888888888888889,65.94516129032257,63.79032258064516,0.06791666666666667,0.008472222222222223,0.0275,0.01951388888888889,0.013958333333333333,1,66.15924454910783,64.32940845664476,8.719048993570317,4.600670330995672,0.8494573065207482,86.04627472002552,0.33750469232659536,0.33750469232659536,0.004850444624090542,36,0.4786111111111113,6892,0.4922200840895688,212.25,93.26005307740287,4.396753472222223,1.833974213842826
RHF_MPM_P30,8,0.0004,0.4,0,255,6.377986111111111,34.00533007812201,91843,360.1686274509804,18,253,255,0.852389015505955,107,107,332,0.023055555555555555,15,29,0.7632183908045977,65.96385542168674,63.8855421686747,0.07263888888888889,0.009375,0.029166666666666667,0.020694444444444446,0.015555555555555555,1,66.10687804187582,64.70559541826813,8.927187865132364,4.6951938111894345,0.850519690243824,86.98660893595431,0.36533256948912285,0.36533256948912285,0.0067506505667280035,22,0.4506944444444443,6490,0.3798142719476281,225.55555555555554,95.64182152537329,4.616890432098766,1.8377773887615427
RHF_MPM_P30,9,0.00045,0.45,0,255,6.918263888888889,35.2260229689379,99623,390.678431372549,22,254,255,0.9287157263793508,108,108,359,0.024930555555555556,17,31,0.681214421252372,65.8857938718663,64.33983286908078,0.07972222222222222,0.01,0.03166666666666667,0.022569444444444444,0.016458333333333332,1,66.18850064744085,65.43689710207482,9.521484503379833,4.853390762334882,0.8603341495500108,86.58955954722984,0.5666390425179908,0.5666390425179908,0.008542204109492788,27,0.5402777777777779,7780,0.7358426479062807,238.9,99.1730306081245,4.847027777777778,1.8751938402374584
