video_id,frame_index,physical_time_s,physical_time_ms,pixel_min,pixel_max,mean_intensity,std_intensity,total_intensity,effective_area,p95,p99,p999,entropy,otsu_threshold,segmentation_threshold,threshold_area,threshold_area_fraction,bbox_width,bbox_height,bbox_fill,threshold_centroid_x,threshold_centroid_y,nonzero_fraction,saturation_fraction,bright_fraction_64,bright_fraction_128,bright_fraction_200,active_candidate,centroid_x,centroid_y,major_sigma,minor_sigma,eccentricity,orientation_deg,tail_skewness,abs_tail_skewness,outer_intensity_fraction,delta_area,delta_mean_intensity,delta_total_intensity,centroid_motion,rolling_area_mean,rolling_area_std,rolling_intensity_mean,rolling_intensity_std
RHF_MPM_P13,0,0.0,0.0,0,12,0.02048611111111111,0.36045463164421315,295,24.583333333333332,0,0,7,0.05901739288875984,3,8,10,0.0006944444444444445,89,107,0.0010500892575868949,89.9,62.6,0.004791666666666666,0.0,0.0,0.0,0.0,0,79.51186440677967,66.84406779661018,33.85374473779933,28.441203455279513,0.5424007859602619,122.2366720558896,-0.17150425446807177,0.17150425446807177,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.02048611111111111,0.0
RHF_MPM_P13,1,5e-05,0.05,0,255,3.0625694444444442,21.88484798155411,44101,172.94509803921568,4,91,255,0.6685193670624627,106,106,134,0.009305555555555555,12,14,0.7976190476190477,65.59701492537313,57.32089552238806,0.056666666666666664,0.0034027777777777776,0.012083333333333333,0.008263888888888888,0.006111111111111111,1,66.49756241355071,59.61399968254688,8.177122794751812,5.162344514033991,0.7755260901866067,77.42039917957031,0.050864909063323305,0.050864909063323305,0.0169383914196957,124,3.0420833333333333,43806,14.88777825281388,72.0,62.0,1.5415277777777776,1.5210416666666664
RHF_MPM_P13,2,0.0001,0.1,0,255,4.5685416666666665,24.84573005648919,65787,257.98823529411766,20,138,255,0.983841056541489,98,98,194,0.013472222222222222,15,27,0.47901234567901235,67.13917525773196,62.13917525773196,0.08583333333333333,0.0038888888888888888,0.018055555555555554,0.010972222222222222,0.006944444444444444,1,70.33752869107879,69.66478179579552,17.210707100298926,3.890216037987082,0.9741192637919074,69.45115358169994,1.053859343738101,1.053859343738101,0.008709927493273747,60,1.5059722222222223,21686,10.759347661477975,112.66666666666667,76.61737545897942,2.5505324074074074,1.891708007697134
RHF_MPM_P13,3,0.00015,0.15,0,255,4.351666666666667,24.270934778042644,62664,245.74117647058824,20,120,255,0.9663631328919225,108,108,151,0.010486111111111111,12,17,0.7401960784313726,65.84105960264901,59.741721854304636,0.08527777777777777,0.0042361111111111115,0.017361111111111112,0.009791666666666667,0.007152777777777778,1,70.35907379037405,69.68919954040598,17.85668732790671,4.416084491238523,0.9689371640392979,64.81506824831042,1.1189063067470846,1.1189063067470846,0.01306970509383378,-43,-0.21687499999999993,-3123,0.03256405311850108,122.25,68.39727699258209,3.000815972222222,1.8144380000474272
RHF_MPM_P13,4,0.0002,0.2,0,255,4.440416666666667,26.36179221364279,63942,250.75294117647059,16,175,255,0.8306101333941177,109,109,186,0.012916666666666667,12,20,0.775,65.76881720430107,60.90860215053763,0.07111111111111111,0.005347222222222222,0.017847222222222223,0.011944444444444445,0.008611111111111111,1,69.05928810484501,68.41884833130024,18.452741837742487,4.346967740948817,0.9718566571142218,67.86003903406777,1.5712619962453356,1.5712619962453356,0.009148916205311063,35,0.0887500000000001,1278,1.817480405061531,135.0,66.27820154470096,3.288736111111111,1.7220163269621094
RHF_MPM_P13,5,0.00025,0.25,0,255,4.289444444444444,27.962126662132405,61768,242.22745098039215,1,210,255,0.6229187648315313,106,106,227,0.01576388888888889,14,21,0.7721088435374149,65.69162995594714,61.647577092511014,0.051041666666666666,0.005833333333333334,0.01951388888888889,0.014027777777777778,0.010555555555555556,1,66.06147195959073,62.27415490221474,7.678178796244231,4.525134948962621,0.8078777972089152,80.05866974955453,1.8274107525151493,1.8274107525151493,0.007916720632042481,41,-0.15097222222222229,-2174,6.836970014428448,150.33333333333334,69.54295235480173,3.4555208333333334,1.6156121367571843
RHF_MPM_P13,6,0.0003,0.3,0,255,4.538333333333333,28.82594900625322,65352,256.2823529411765,1,221,255,0.6351808030434775,108,108,236,0.01638888888888889,14,23,0.7329192546583851,65.60169491525424,62.00423728813559,0.052222222222222225,0.006597222222222222,0.020972222222222222,0.015347222222222222,0.011111111111111112,1,65.82728914187783,62.3525676337373,6.998610288687988,4.309018542032175,0.7879835351789019,91.12425740923686,-0.33089935425984635,0.33089935425984635,0.0042538866446321455,9,0.24888888888888872,3584,0.24696183627594262,162.57142857142858,71.02083626425043,3.6102083333333335,1.543011934505516
RHF_MPM_P13,7,0.00035,0.35,0,255,4.635138888888889,28.90548657517075,66746,261.74901960784314,5,225,255,0.6721214795236498,107,107,236,0.01638888888888889,14,22,0.7662337662337663,65.66101694915254,61.67796610169491,0.05583333333333333,0.006666666666666667,0.020833333333333332,0.01513888888888889,0.01125,1,65.8080783867198,62.55985377400893,7.407683002002648,4.2587524916989175,0.8182165151974156,90.03835103802237,0.07397902915726319,0.07397902915726319,0.008045425943127679,0,0.09680555555555603,1394,0.20817443902278288,171.75,70.73321355629193,3.738324652777778,1.4826232294244837
RHF_MPM_P13,8,0.0004,0.4,0,255,5.064722222222223,30.21587799909466,72932,286.0078431372549,10,237,255,0.7365782138760038,111,111,248,0.017222222222222222,14,23,0.7701863354037267,65.68951612903226,62.100806451612904,0.06194444444444445,0.007361111111111111,0.022569444444444444,0.016458333333333332,0.012361111111111111,1,65.87637799594143,63.29579608402347,8.090262667415987,4.421432482336314,0.8374507198638892,88.62596177885207,0.0814506953184052,0.0814506953184052,0.00883014314704108,12,0.42958333333333343,6186,0.7391048100840429,180.22222222222223,70.86258655199869,3.8857021604938273,1.4586608191395383
RHF_MPM_P13,9,0.00045,0.45,0,255,5.403263888888889,31.13943913917823,77807,305.12549019607843,14,242,255,0.7902827964647187,109,109,269,0.018680555555555554,15,23,0.7797101449275362,65.79925650557621,62.62081784386617,0.06729166666666667,0.0077777777777777776,0.023680555555555555,0.017430555555555557,0.013055555555555556,1,65.97555489865951,63.87174675800378,8.333843588383573,4.473114495069308,0.8437471384876758,87.39378537507548,0.4852012470411199,0.4852012470411199,0.013070803398151837,21,0.3385416666666661,4875,0.584427272542208,189.1,72.30968123287504,4.037458333333333,1.4567744062543082
RHF_MPM_P13,10,0.0005,0.5,0,255,5.376875,30.682871284062948,77427,303.63529411764705,15,240,255,0.850943476687738,107,107,263,0.01826388888888889,14,22,0.8538961038961039,65.61216730038022,62.50570342205323,0.07354166666666667,0.0077777777777777776,0.023819444444444445,0.016805555555555556,0.012569444444444444,1,65.93109638756506,64.06313043253645,8.787313788557782,4.8236028179459,0.8358696199188885,86.31357564536525,0.47992917733516816,0.47992917733516816,0.016325054567528124,-6,-0.026388888888888573,-380,0.1964796938270297,195.8181818181818,72.14356669084246,4.159223484848485,1.4413648658243647
RHF_MPM_P13,11,0.00055,0.55,0,255,5.404027777777777,30.65809591100069,77818,305.1686274509804,16,238,255,0.8698572594968615,109,109,264,0.018333333333333333,14,23,0.8198757763975155,65.52272727272727,62.65530303030303,0.07555555555555556,0.007569444444444445,0.023680555555555555,0.016875,0.012638888888888889,1,65.89898224061271,64.37496466113238,9.086529779884886,4.738126432022538,0.85328483369992,87.02639941144868,0.5771063829598349,0.5771063829598349,0.017425274358117658,1,0.02715277777777736,391,0.31348349965906386,218.9090909090909,44.21734448967971,4.6486363636363635,0.6493686090439642
RHF_MPM_P13,12,0.0006,0.6,0,255,5.426736111111111,30.624961118566276,78145,306.45098039215685,16,236,255,0.8624036749808845,108,108,267,0.018541666666666668,14,24,0.7946428571428571,65.53558052434457,62.9812734082397,0.074375,0.007361111111111111,0.024166666666666666,0.016944444444444446,0.012361111111111111,1,65.81630302642523,64.71987971079403,9.28307542237119,4.486558059414547,0.8754519646456359,87.31482379773703,0.7425965102198315,0.7425965102198315,0.01653336745793077,3,0.022708333333333997,327,0.3546861203116895,231.0,36.92990904156388,4.863560606060606,0.44926097999390874
