video_id,frame_index,physical_time_s,physical_time_ms,pixel_min,pixel_max,mean_intensity,std_intensity,total_intensity,effective_area,p95,p99,p999,entropy,otsu_threshold,segmentation_threshold,threshold_area,threshold_area_fraction,bbox_width,bbox_height,bbox_fill,threshold_centroid_x,threshold_centroid_y,nonzero_fraction,saturation_fraction,bright_fraction_64,bright_fraction_128,bright_fraction_200,active_candidate,centroid_x,centroid_y,major_sigma,minor_sigma,eccentricity,orientation_deg,tail_skewness,abs_tail_skewness,outer_intensity_fraction,delta_area,delta_mean_intensity,delta_total_intensity,centroid_motion,rolling_area_mean,rolling_area_std,rolling_intensity_mean,rolling_intensity_std
RHF_MPM_P12,0,0.0,0.0,0,12,0.01965277777777778,0.3491495882745445,283,23.583333333333332,0,0,7,0.05822980930602251,3,8,10,0.0006944444444444445,64,107,0.0014602803738317756,92.5,60.9,0.004722222222222222,0.0,0.0,0.0,0.0,0,83.5017667844523,58.03533568904594,34.062078483351264,26.77195059349055,0.6182579632024483,109.00816136971928,-0.3419709049560784,0.3419709049560784,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.01965277777777778,0.0
RHF_MPM_P12,1,5e-05,0.05,0,255,3.212361111111111,22.095890454577972,46258,181.40392156862745,6,94,255,0.6992458900289438,104,104,134,0.009305555555555555,12,15,0.7444444444444445,65.7089552238806,58.02238805970149,0.059305555555555556,0.003125,0.013819444444444445,0.008680555555555556,0.0061805555555555555,1,66.15231959877211,60.14996324960007,7.773903508580845,5.1488398674171885,0.7492178790006024,84.12489195418847,-0.3543440773746445,0.3543440773746445,0.011976306800985775,124,3.192708333333333,45975,17.477842182848587,72.0,62.0,1.6160069444444445,1.5963541666666667
RHF_MPM_P12,2,0.0001,0.1,0,255,5.174513888888889,25.816683406758642,74513,292.2078431372549,22,137,255,1.1985980047909794,88,88,254,0.017638888888888888,14,36,0.503968253968254,67.09448818897638,65.71259842519684,0.10965277777777778,0.0043055555555555555,0.02451388888888889,0.011458333333333333,0.007222222222222222,1,68.2165125548562,71.26381973615342,16.328475891870994,6.483379403375301,0.9177927930435877,78.80466416405996,0.7804815407444544,0.7804815407444544,0.02473393904419363,120,1.9621527777777779,28255,11.303924033876518,132.66666666666666,99.61704450321518,2.8021759259259262,2.124356715701716
RHF_MPM_P12,3,0.00015,0.15,0,255,5.779930555555556,27.545363594455115,83231,326.39607843137253,31,157,255,1.1620382173031478,92,92,261,0.018125,13,37,0.5426195426195426,66.20689655172414,65.42528735632185,0.10263888888888889,0.005277777777777778,0.028194444444444446,0.011875,0.008333333333333333,1,67.79739520130721,73.78851629801396,18.736109443706148,5.878150744235318,0.9495109820534625,81.99436915572454,0.7320472433676106,0.7320472433676106,0.010224555754466486,7,0.6054166666666667,8718,2.5592483438533904,164.75,102.61913807862547,3.5466145833333336,2.2466052914537227
RHF_MPM_P12,4,0.0002,0.2,0,255,5.315833333333333,27.999756434952552,76548,300.18823529411765,24,191,255,1.0078281132018851,105,105,221,0.015347222222222222,13,25,0.68,66.09049773755656,61.86877828054298,0.08784722222222222,0.005902777777777778,0.02340277777777778,0.01326388888888889,0.009583333333333333,1,66.5319015519674,71.00152845273554,18.58644961681905,4.103452108124451,0.9753244166443955,87.78448636110944,1.1238683483289094,1.1238683483289094,0.007851282855201964,-40,-0.4640972222222226,-6683,3.06084554106362,176.0,94.50291000810503,3.900458333333334,2.130401339214408
RHF_MPM_P12,5,0.00025,0.25,0,255,5.146805555555556,29.881945558331378,74114,290.64313725490194,14,227,255,0.8043876712201816,108,108,253,0.017569444444444443,14,25,0.7228571428571429,66.04347826086956,62.67193675889328,0.06833333333333333,0.007013888888888889,0.022430555555555554,0.01611111111111111,0.011875,1,66.24647165177969,65.36918800766387,13.027083500427684,4.225476553339634,0.945933404272154,88.367406052283,2.1310398261409116,2.1310398261409116,0.04722454596972232,32,-0.1690277777777771,-2434,5.639568167609235,188.83333333333334,90.91647571015694,4.108182870370371,1.9994805087509713
RHF_MPM_P12,6,0.0003,0.3,0,255,5.502986111111111,31.332533092171612,79243,310.75686274509803,13,240,255,0.785043301634874,107,107,283,0.01965277777777778,14,28,0.7219387755102041,65.96819787985866,63.40282685512368,0.0661111111111111,0.0077777777777777776,0.025208333333333333,0.018055555555555554,0.012847222222222222,1,66.19629494087806,64.01834862385321,8.732584607836044,4.348183444971435,0.8672193557411401,86.86690345319786,0.16105618278684575,0.16105618278684575,0.006347563822672034,30,0.3561805555555555,5129,1.3517709655007557,202.28571428571428,90.39234209933983,4.307440476190477,1.9144221341957772
RHF_MPM_P12,7,0.00035,0.35,0,255,5.973055555555556,32.99929454796845,86012,337.30196078431374,15,252,255,0.8083927811267171,110,110,303,0.021041666666666667,15,28,0.7214285714285714,66.05280528052805,63.445544554455445,0.06861111111111111,0.008958333333333334,0.02673611111111111,0.019375,0.014861111111111111,1,66.17931218899689,64.33123285123006,8.698176184710368,4.480522077074008,0.8571237657852024,87.73068163448772,0.34059821685051866,0.34059821685051866,0.006754871413291169,20,0.47006944444444443,6769,0.31334478390849335,214.875,90.87826679135117,4.515642361111111,1.8735852712387853
RHF_MPM_P12,8,0.0004,0.4,0,255,6.464652777777777,34.2125931252172,93091,365.0627450980392,18,253,255,0.8668209983466122,107,107,342,0.02375,15,31,0.7354838709677419,66.04970760233918,64.46783625730994,0.07381944444444444,0.009305555555555555,0.029930555555555554,0.021458333333333333,0.01576388888888889,1,66.16576253343503,65.08509952627,9.137614050701984,4.4815919789426415,0.8714663042443805,87.81337824733625,0.4053593445117842,0.4053593445117842,0.00641307967472688,39,0.4915972222222216,7079,0.7539884328699121,229.0,94.53747052536012,4.7321990740740745,1.869615066255754
RHF_MPM_P12,9,0.00045,0.45,0,255,7.034375,35.511158246754526,101295,397.2352941176471,23,255,255,0.9499731330587475,108,108,365,0.025347222222222222,16,33,0.6912878787878788,65.97808219178083,64.98082191780821,0.081875,0.010208333333333333,0.03263888888888889,0.023125,0.016944444444444446,1,66.13010513845698,66.09123846191817,9.925808557198659,4.61592433472733,0.8852882761093941,87.56085203634701,0.4868285691499543,0.4868285691499543,0.007216545732760748,23,0.5697222222222225,8204,1.0067705834219862,242.6,98.53040139977104,4.962416666666667,1.9033958352969087
