calinski_harabasz,cluster_0_fraction,cluster_1_fraction,cluster_2_fraction,confidence_mean,confident_fraction_080,confident_fraction_095,davies_bouldin,edge_accuracy,edge_balanced_accuracy,edge_latency_us_per_frame,edge_macro_f1,edge_parameter_count,extreme_separation_std,feature_count,feature_set,fit_seconds,fold,model,protocol,raw_mean_run_length,raw_median_run_length,raw_short_run_frame_fraction,raw_switches,raw_switches_per_1000,seed,silhouette,switch_reduction_fraction,task_id,temporal_mean_run_length,temporal_median_run_length,temporal_short_run_frame_fraction,temporal_switches,temporal_switches_per_1000,test_frames,thermal_mean_nominal,thermal_mean_over,thermal_mean_under,thermal_monotonic,train_frames
13425.481172734964,0.2848775624649511,0.44600909714000875,0.2691133403950402,0.9820827116381919,0.9642345317465263,0.9224250732132843,0.6954517802646972,,,,,,2.4211510015287394,10,appearance,1.3706325329840183,,gmm,holdout,6.882075471698113,3.0,0.09470995077574927,1903,121.83098591549296,44,0.4602378501607343,0.24855491329479773,holdout__appearance__gmm__seed44,8.633136094674557,4.0,0.06467692691133405,1430,91.54929577464789,16049,0.17525315098754182,3.135918470606989,-2.9352535947362766,True,64196
13134.739611800642,0.2773381519097763,0.485388497725715,0.2372733503645087,0.8934767777008512,0.7860925914387189,0.5450806903856938,0.6850516422658778,,,,,,2.516737965922184,10,appearance,1.3662769669899717,,kmeans,holdout,7.073159982371089,3.0,0.08847903296155524,1840,117.797695262484,42,0.45961705795413094,0.366304347826087,holdout__appearance__kmeans__seed42,10.062068965517241,4.0,0.05034581593868777,1166,74.64788732394366,16049,0.2468451192357549,3.3351781865214507,-2.97568355851136,True,64196
13107.77574717119,0.2795189731447442,0.48470309676615364,0.2357779300891021,0.8933041247895344,0.7863418281512867,0.5453922362764035,0.6851950533557899,,,,,,2.5155859566318037,10,appearance,1.3756444898899645,,kmeans,holdout,7.113918439716312,3.0,0.0873574677550003,1827,116.96542893725993,43,0.4625098572713805,0.36234263820470725,holdout__appearance__kmeans__seed43,10.068381430363864,4.0,0.050034270047978065,1165,74.58386683738796,16049,0.26006696237564236,3.3437751570012604,-2.9641978600594596,True,64196
13411.656435167157,0.2788335721851829,0.4852015701912892,0.23596485762352795,0.893401931932298,0.7862795189731447,0.545953018879681,0.6804488862859092,,,,,,2.5165252607957584,10,appearance,0.987919456907548,,kmeans,holdout,7.098186643078284,3.0,0.0873574677550003,1832,117.28553137003841,44,0.4642984234911319,0.3635371179039302,holdout__appearance__kmeans__seed44,10.062068965517241,4.0,0.05022119758240389,1166,74.64788732394366,16049,0.25704440609010026,3.3424871922085835,-2.967841182777958,True,64196
14804.703144405798,0.2580223066857748,0.467630381955262,0.2743473113589632,0.9205268951390774,0.845473238207988,0.6576110661100381,0.638953841714394,,,,,,2.459028012966999,2,basic,0.19264055497478694,,anchored_gmm,holdout,6.823554421768708,2.0,0.09502149666645897,1923,123.11139564660691,42,0.48352247175893176,0.3842953718148726,holdout__basic__anchored_gmm__seed42,9.94978301301922,5.0,0.04342949716493239,1184,75.80025608194622,16049,0.07227451082966468,3.0863910048035916,-3.0797597932240266,True,64196
14694.622214457915,0.26786715683220136,0.47174278771263006,0.2603900554551685,0.9209881205579301,0.843417035329304,0.6611003800859867,0.6367396403749502,,,,,,2.469557308739207,2,basic,0.46498288901057094,,anchored_gmm,holdout,6.800423728813559,2.0,0.09514611502274285,1931,123.6235595390525,43,0.4880593824698428,0.38270326255826004,holdout__basic__anchored_gmm__seed43,9.900678593460826,5.0,0.04430182565891956,1192,76.3124199743918,16049,0.1538120147524113,3.165344615434492,-3.0272089828809245,True,64196
15023.175170061975,0.2566515047666521,0.46831578291482334,0.2750327123185245,0.9204703506059563,0.8452863106735622,0.6577979936444638,0.6358708589218032,,,,,,2.460769730348247,2,basic,0.19241794501431286,,anchored_gmm,holdout,6.817757009345795,2.0,0.09514611502274285,1925,123.2394366197183,44,0.4866966633770029,0.3849350649350649,holdout__basic__anchored_gmm__seed44,9.94978301301922,5.0,0.04361642469935822,1184,75.80025608194622,16049,0.06480766342740388,3.0830639606763857,-3.0874542914687493,True,64196
15284.40392229792,0.31042432550314664,0.45828400523397095,0.23129166926288242,0.9220030739793934,0.8441647454670073,0.6656489500903483,0.6345728977773389,,,,,,2.451597463535077,2,basic,1.272110246005468,,gmm,holdout,6.673180873180873,2.0,0.09632998940743971,1976,126.5044814340589,42,0.4935782618995227,0.3992914979757085,holdout__basic__gmm__seed42,9.931311881188119,4.0,0.0452987725091906,1187,75.99231754161332,16049,0.4080132162440753,3.336152904359149,-2.811365373799715,True,64196
15106.1249717898,0.3108604897501402,0.4584709327683968,0.23066857748146302,0.9220261034435003,0.8446632188921428,0.6660851143373419,0.6327898233819403,,,,,,2.451925109053312,2,basic,0.8469842820195481,,gmm,holdout,6.678734914689971,2.0,0.0961430618730139,1974,126.3764404609475,43,0.4971220394320161,0.39817629179331315,holdout__basic__gmm__seed43,9.92517006802721,4.0,0.045423390865474485,1188,76.05633802816901,16049,0.41205242408869425,3.3391669954723295,-2.8091728722182845,True,64196
15640.196180227287,0.31042432550314664,0.4581593868776871,0.2314162876191663,0.9220013135567993,0.8441024362888654,0.6657112592684903,0.6281627450186821,,,,,,2.451221848048066,2,basic,0.8830090990522876,,gmm,holdout,6.673180873180873,2.0,0.09632998940743971,1976,126.5044814340589,44,0.4991104689575138,0.3992914979757085,holdout__basic__gmm__seed44,9.931311881188119,4.0,0.0452987725091906,1187,75.99231754161332,16049,0.40769251061516115,3.3352110274375484,-2.811365373799715,True,64196
15333.443089880635,0.3307994267555611,0.46999813072465574,0.19920244251978317,0.9109204575576452,0.8222319147610443,0.6255841485450807,0.62079442196218,,,,,,2.501699531531705,2,basic,0.8074668080080301,,kmeans,holdout,6.7206867671691795,3.0,0.09146987351236838,1959,125.41613316261204,42,0.49751314742966324,0.4160285860132722,holdout__basic__kmeans__seed42,10.202797202797203,4.0,0.043491806343074334,1144,73.2394366197183,16049,0.5787441823646187,3.5642148172268358,-2.7089372092794046,True,64196
15185.143666985805,0.3293663156582965,0.47105738675306874,0.1995762975886348,0.9108257548282819,0.8221072964047604,0.6245872016948096,0.6185634370008568,,,,,,2.5036323931593985,2,basic,0.8474121529143304,,kmeans,holdout,6.737615449202351,3.0,0.09041061748395539,1953,125.03201024327785,43,0.501138506920723,0.4137224782386073,holdout__basic__kmeans__seed43,10.196315120711564,4.0,0.043491806343074334,1145,73.30345710627401,16049,0.572343265609175,3.5619155361778705,-2.7160832493751275,True,64196
15619.226449469958,0.3307994267555611,0.4701227490809396,0.19907782416349928,0.9109162191173429,0.8221696055829023,0.6255218393669387,0.6178960585151245,,,,,,2.5020750712220035,2,basic,0.36042399890720844,,kmeans,holdout,6.726320201173512,3.0,0.09128294597794255,1957,125.28809218950065,44,0.5014933119054966,0.4154317833418498,holdout__basic__kmeans__seed44,10.202797202797203,4.0,0.043491806343074334,1144,73.2394366197183,16049,0.5791367935987248,3.565156504083923,-2.7089372092794046,True,64196
3195.2164258475723,0.2527260265437099,0.3771574552931647,0.3701165181631254,0.987396206426288,0.9742040002492367,0.9469125802230669,1.4157390545205455,,,,,,2.2024453990894077,19,physical,1.1074975369265303,,anchored_gmm,holdout,8.064824120603015,3.0,0.07059629883481837,1561,99.93597951344431,42,0.21257493899305432,0.23446508648302367,holdout__physical__anchored_gmm__seed42,9.882389162561577,5.0,0.047105738675306874,1195,76.5044814340589,16049,-0.06364861929807648,2.4173745346652744,-3.1053809539236488,True,64196
3418.139126502631,0.2607016013458783,0.43865661411925977,0.300641784534862,0.9834440065585182,0.9660414979126425,0.9292167736307558,1.3602157415256793,,,,,,2.405095451804192,19,physical,1.0911623389692977,,anchored_gmm,holdout,6.751787968026925,2.0,0.09470995077574927,1948,124.71190781049935,43,0.2509188439389949,0.24332648870636542,holdout__physical__anchored_gmm__seed43,8.433526011560694,4.0,0.0610629945791015,1474,94.36619718309859,16049,-0.008571591136163289,2.960616469360912,-3.0702954036524033,True,64196
3230.6678656847316,0.25247678983114213,0.3772197644713066,0.37030344569755125,0.9874275209066069,0.9748270920306561,0.9466010343323572,1.4104851687834306,,,,,,2.202818772464973,19,physical,0.8054881149437279,,anchored_gmm,holdout,8.056726907630521,3.0,0.07084553554738612,1563,100.06402048655569,44,0.21423319361120477,0.23480486244401788,holdout__physical__anchored_gmm__seed44,9.876307692307693,5.0,0.04723035703159075,1196,76.5685019206146,16049,-0.06547808838809384,2.4169002286242676,-3.1067915146659297,True,64196
